year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,12,AA,American Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",124.00,31.00,12.48,0.33,8.30,0.00,9.89,0.00,0.00,1198.00,460.00,8.00,210.00,0.00,520.00
2023,12,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",380.00,75.00,32.66,0.00,15.50,2.16,24.69,0.00,1.00,3995.00,2008.00,0.00,472.00,140.00,1375.00
2023,12,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",9461.00,1484.00,456.88,17.20,372.28,3.36,634.29,10.00,10.00,122869.00,50609.00,908.00,11537.00,198.00,59617.00
2023,12,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",216.00,43.00,10.64,0.80,10.18,0.10,21.29,0.00,0.00,2989.00,578.00,12.00,249.00,13.00,2137.00
2023,12,AA,American Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",91.00,8.00,2.19,1.00,2.23,0.00,2.58,0.00,1.00,697.00,57.00,478.00,50.00,0.00,112.00
2023,12,AA,American Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",215.00,39.00,14.72,0.69,7.74,0.00,15.84,0.00,0.00,1784.00,762.00,25.00,248.00,0.00,749.00
2023,12,AA,American Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",61.00,11.00,2.48,0.00,1.80,0.00,6.71,0.00,0.00,1040.00,162.00,0.00,264.00,0.00,614.00
2023,12,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2084.00,376.00,92.51,5.54,110.53,0.01,167.41,3.00,9.00,29456.00,9846.00,397.00,3703.00,9.00,15501.00
2023,12,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",708.00,133.00,50.35,3.93,33.19,0.30,45.23,0.00,2.00,7491.00,2941.00,642.00,1039.00,21.00,2848.00
2023,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13176.00,2012.00,609.65,25.67,631.08,8.49,737.10,6.00,10.00,153147.00,63688.00,1323.00,17883.00,431.00,69822.00
2023,12,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1974.00,490.00,122.53,6.00,119.28,0.00,242.19,8.00,2.00,47384.00,15077.00,565.00,6236.00,0.00,25506.00
2023,12,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",16.00,3.00,0.92,0.00,0.24,0.00,1.84,0.00,0.00,239.00,54.00,0.00,17.00,0.00,168.00
2023,12,F9,Frontier Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",339.00,87.00,28.10,0.00,21.08,0.00,37.82,3.00,2.00,6060.00,1449.00,0.00,1058.00,0.00,3553.00
2023,12,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",25.00,4.00,0.89,0.00,0.13,0.00,2.97,0.00,0.00,215.00,25.00,0.00,4.00,0.00,186.00
2023,12,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",322.00,86.00,22.13,0.07,24.80,0.00,39.00,3.00,0.00,7505.00,2169.00,5.00,1279.00,0.00,4052.00
2023,12,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",83.00,23.00,6.98,0.00,3.96,0.00,12.06,0.00,0.00,1311.00,399.00,0.00,106.00,0.00,806.00
2023,12,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",29.00,2.00,0.00,0.16,1.84,0.00,0.00,0.00,0.00,60.00,0.00,7.00,53.00,0.00,0.00
2023,12,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",106.00,19.00,5.94,0.00,1.81,0.00,11.25,1.00,0.00,1136.00,345.00,0.00,38.00,0.00,753.00
2023,12,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",46.00,9.00,1.76,0.96,4.28,0.00,2.00,0.00,0.00,1094.00,76.00,723.00,126.00,0.00,169.00
2023,12,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",43.00,3.00,1.62,0.00,1.09,0.00,0.28,0.00,0.00,132.00,79.00,0.00,32.00,0.00,21.00
2023,12,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",37.00,7.00,2.35,0.00,1.61,0.00,3.04,0.00,0.00,630.00,267.00,0.00,68.00,0.00,295.00
2023,12,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",220.00,29.00,9.00,0.00,5.48,0.00,14.51,1.00,0.00,1506.00,426.00,0.00,173.00,0.00,907.00
2023,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",81.00,29.00,6.21,0.00,20.29,0.00,2.50,0.00,1.00,1022.00,280.00,0.00,641.00,0.00,101.00
2023,12,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",27.00,3.00,1.58,0.00,0.67,0.00,0.75,0.00,0.00,389.00,226.00,0.00,12.00,0.00,151.00
2023,12,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",186.00,53.00,12.60,0.70,12.39,0.00,27.31,3.00,0.00,4526.00,1007.00,14.00,697.00,0.00,2808.00
2023,12,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",94.00,8.00,4.48,0.00,1.27,0.00,2.25,0.00,0.00,253.00,99.00,0.00,51.00,0.00,103.00
2023,12,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",954.00,258.00,57.86,1.25,41.72,0.00,157.18,3.00,0.00,21097.00,5547.00,62.00,1755.00,0.00,13733.00
2023,12,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",761.00,150.00,29.52,0.25,51.57,0.00,68.66,0.00,0.00,10286.00,2593.00,114.00,2229.00,0.00,5350.00
2023,12,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",20.00,4.00,0.87,0.00,0.01,0.00,3.13,0.00,0.00,704.00,125.00,0.00,1.00,0.00,578.00
2023,12,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",22.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,47.00
2023,12,F9,Frontier Airlines Inc.,PSE,"Ponce, PR: Mercedita",23.00,4.00,1.25,0.00,2.49,0.00,0.26,0.00,0.00,151.00,30.00,0.00,115.00,0.00,6.00
2023,12,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",25.00,6.00,1.13,0.99,0.39,0.00,3.49,0.00,0.00,446.00,60.00,130.00,19.00,0.00,237.00
2023,12,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",235.00,43.00,10.08,0.95,14.09,0.00,17.87,0.00,0.00,2915.00,841.00,83.00,459.00,0.00,1532.00
2023,12,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",422.00,101.00,24.66,0.50,41.53,0.00,34.31,7.00,3.00,8359.00,2384.00,8.00,2837.00,0.00,3130.00
2023,12,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",222.00,32.00,9.40,0.00,10.53,0.00,12.07,0.00,0.00,1476.00,516.00,0.00,310.00,0.00,650.00
2023,12,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",70.00,10.00,3.91,0.00,1.63,0.00,4.46,1.00,0.00,459.00,132.00,0.00,53.00,0.00,274.00
2023,12,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",94.00,11.00,2.82,0.00,5.97,0.00,2.21,0.00,0.00,397.00,175.00,0.00,176.00,0.00,46.00
2023,12,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",297.00,72.00,10.70,0.95,32.50,0.00,27.85,2.00,0.00,4391.00,522.00,37.00,1974.00,0.00,1858.00
2023,12,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",487.00,139.00,50.55,0.58,23.06,0.00,64.81,4.00,0.00,9679.00,3834.00,11.00,985.00,0.00,4849.00
2023,12,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",157.00,25.00,9.88,0.00,5.70,0.00,9.42,0.00,0.00,1301.00,557.00,0.00,125.00,0.00,619.00
2023,12,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",124.00,13.00,3.00,0.00,4.52,0.00,5.48,0.00,0.00,346.00,102.00,0.00,78.00,0.00,166.00
2023,12,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",46.00,10.00,4.11,0.00,5.81,0.00,0.08,0.00,0.00,432.00,207.00,0.00,219.00,0.00,6.00
2023,12,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",80.00,6.00,2.10,0.00,1.97,0.00,1.93,0.00,0.00,315.00,106.00,0.00,58.00,0.00,151.00
2023,12,F9,Frontier Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",13.00,2.00,0.92,0.00,1.08,0.00,0.00,0.00,0.00,116.00,88.00,0.00,28.00,0.00,0.00
2023,12,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",36.00,3.00,1.29,0.00,0.00,0.00,1.71,1.00,0.00,132.00,33.00,0.00,0.00,0.00,99.00
2023,12,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",626.00,148.00,27.63,1.17,44.78,0.00,74.42,5.00,2.00,12106.00,2948.00,22.00,2888.00,0.00,6248.00
2023,12,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",239.00,58.00,18.11,1.59,9.16,0.00,29.14,2.00,5.00,4568.00,1074.00,105.00,310.00,0.00,3079.00
2023,12,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",23.00,4.00,1.07,0.00,1.45,0.00,1.47,0.00,0.00,313.00,69.00,0.00,48.00,0.00,196.00
2023,12,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",18.00,3.00,1.09,0.00,0.32,0.00,1.59,0.00,0.00,119.00,36.00,0.00,19.00,0.00,64.00
2023,12,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",152.00,25.00,5.42,0.02,6.69,0.00,12.87,1.00,0.00,2526.00,1708.00,2.00,176.00,0.00,640.00
2023,12,G4,Allegiant Air,ALB,"Albany, NY: Albany International",48.00,3.00,0.00,0.68,0.79,0.00,1.53,0.00,0.00,160.00,0.00,15.00,25.00,0.00,120.00
2023,12,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",100.00,24.00,3.25,0.98,3.07,0.00,16.70,1.00,2.00,2253.00,220.00,745.00,260.00,0.00,1028.00
2023,12,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",94.00,12.00,2.66,0.00,3.68,0.00,5.65,0.00,0.00,588.00,161.00,0.00,122.00,0.00,305.00
2023,12,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",280.00,67.00,12.15,1.55,22.94,0.00,30.36,1.00,0.00,5684.00,1573.00,305.00,942.00,0.00,2864.00
2023,12,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",510.00,63.00,15.20,8.61,12.25,0.70,26.25,10.00,0.00,6630.00,2668.00,765.00,481.00,16.00,2700.00
2023,12,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",34.00,2.00,0.38,0.00,0.00,0.00,1.62,0.00,0.00,80.00,14.00,0.00,0.00,0.00,66.00
2023,12,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",30.00,4.00,3.52,0.00,0.48,0.00,0.00,0.00,0.00,96.00,86.00,0.00,10.00,0.00,0.00
2023,12,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",38.00,4.00,1.00,0.00,2.63,0.38,0.00,1.00,0.00,226.00,63.00,0.00,151.00,12.00,0.00
2023,12,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",84.00,7.00,0.00,3.19,1.23,0.00,2.58,0.00,0.00,2280.00,0.00,2140.00,49.00,0.00,91.00
2023,12,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",62.00,8.00,3.53,1.00,1.98,0.00,1.49,0.00,0.00,410.00,107.00,103.00,118.00,0.00,82.00
2023,12,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",19.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,26.00
2023,12,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",291.00,46.00,6.38,0.90,12.51,0.33,25.89,0.00,0.00,3486.00,302.00,36.00,468.00,16.00,2664.00
2023,12,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",30.00,8.00,2.41,1.00,2.64,0.00,1.95,0.00,0.00,341.00,156.00,16.00,61.00,0.00,108.00
2023,12,G4,Allegiant Air,BOS,"Boston, MA: Logan International",31.00,3.00,0.00,0.00,2.33,0.67,0.00,0.00,2.00,75.00,0.00,0.00,65.00,10.00,0.00
2023,12,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",18.00,4.00,0.99,0.00,0.25,0.00,2.75,0.00,0.00,276.00,44.00,0.00,9.00,0.00,223.00
2023,12,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",36.00,7.00,5.64,0.00,1.36,0.00,0.00,2.00,0.00,598.00,558.00,0.00,40.00,0.00,0.00
2023,12,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",57.00,7.00,4.00,0.00,2.00,0.00,1.00,0.00,0.00,391.00,240.00,0.00,49.00,0.00,102.00
2023,12,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",19.00,5.00,0.38,0.28,2.00,0.00,2.35,0.00,0.00,680.00,24.00,19.00,443.00,0.00,194.00
2023,12,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9.00,3.00,1.96,0.00,1.04,0.00,0.00,0.00,0.00,219.00,198.00,0.00,21.00,0.00,0.00
2023,12,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",92.00,12.00,1.00,2.95,5.24,0.00,2.81,1.00,0.00,696.00,38.00,346.00,127.00,0.00,185.00
2023,12,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",13.00,4.00,0.03,0.00,0.16,0.00,3.82,0.00,0.00,341.00,4.00,0.00,20.00,0.00,317.00
2023,12,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",230.00,39.00,5.90,2.75,7.86,0.96,21.53,1.00,0.00,3799.00,1072.00,1077.00,350.00,24.00,1276.00
2023,12,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27.00,7.00,2.09,0.24,1.73,0.00,2.94,0.00,0.00,338.00,43.00,14.00,148.00,0.00,133.00
2023,12,G4,Allegiant Air,DEN,"Denver, CO: Denver International",38.00,5.00,3.06,0.00,0.74,0.00,1.20,0.00,0.00,449.00,388.00,0.00,34.00,0.00,27.00
2023,12,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",147.00,50.00,11.48,3.40,11.54,0.94,22.65,1.00,2.00,4869.00,717.00,1495.00,549.00,15.00,2093.00
2023,12,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",19.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,184.00,0.00,93.00,91.00,0.00,0.00
2023,12,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",8.00,1.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,18.00,12.00,0.00,6.00,0.00,0.00
2023,12,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",37.00,9.00,2.63,2.87,3.13,0.00,0.37,1.00,0.00,700.00,206.00,374.00,99.00,0.00,21.00
2023,12,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9.00,1.00,0.15,0.00,0.85,0.00,0.00,0.00,0.00,93.00,14.00,0.00,79.00,0.00,0.00
2023,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58.00,7.00,3.35,0.00,3.65,0.00,0.00,0.00,0.00,341.00,157.00,0.00,184.00,0.00,0.00
2023,12,G4,Allegiant Air,EYW,"Key West, FL: Key West International",43.00,4.00,0.00,1.69,2.31,0.00,0.00,1.00,0.00,334.00,0.00,65.00,269.00,0.00,0.00
2023,12,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",72.00,6.00,1.00,2.00,1.00,0.00,2.00,1.00,2.00,168.00,26.00,64.00,20.00,0.00,58.00
2023,12,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",55.00,6.00,1.47,0.08,1.54,0.00,2.91,0.00,0.00,306.00,99.00,4.00,45.00,0.00,158.00
2023,12,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",13.00,3.00,0.07,0.88,0.68,0.44,0.93,0.00,1.00,1080.00,3.00,862.00,150.00,25.00,40.00
2023,12,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",297.00,127.00,20.95,2.00,59.28,0.98,43.79,7.00,0.00,13667.00,3690.00,141.00,3636.00,18.00,6182.00
2023,12,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",117.00,23.00,3.77,0.18,8.33,0.00,10.72,0.00,0.00,1416.00,302.00,9.00,331.00,0.00,774.00
2023,12,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",81.00,16.00,2.04,1.05,8.62,0.00,4.28,0.00,1.00,571.00,131.00,31.00,273.00,0.00,136.00
2023,12,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",61.00,5.00,0.51,1.00,1.46,0.00,2.04,1.00,1.00,269.00,29.00,15.00,29.00,0.00,196.00
2023,12,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",17.00,5.00,2.00,1.68,1.32,0.00,0.00,0.00,0.00,212.00,58.00,114.00,40.00,0.00,0.00
2023,12,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",17.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,64.00,19.00,0.00,45.00,0.00,0.00
2023,12,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",9.00,1.00,0.00,0.00,0.14,0.00,0.86,0.00,0.00,43.00,0.00,0.00,6.00,0.00,37.00
2023,12,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",22.00,3.00,1.91,1.00,0.09,0.00,0.00,0.00,0.00,404.00,45.00,357.00,2.00,0.00,0.00
2023,12,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",188.00,24.00,7.85,0.11,3.24,0.00,12.80,0.00,0.00,1722.00,654.00,3.00,170.00,0.00,895.00
2023,12,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9.00,2.00,1.13,0.00,0.02,0.00,0.85,0.00,0.00,309.00,234.00,0.00,2.00,0.00,73.00
2023,12,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",29.00,10.00,5.23,0.00,1.31,0.00,3.46,0.00,0.00,888.00,659.00,0.00,42.00,0.00,187.00
2023,12,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",22.00,3.00,0.00,0.00,1.57,0.00,1.43,0.00,0.00,117.00,0.00,0.00,38.00,0.00,79.00
2023,12,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",20.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",29.00,8.00,2.71,0.00,1.10,0.00,4.19,0.00,0.00,868.00,312.00,0.00,293.00,0.00,263.00
2023,12,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",26.00,2.00,0.04,0.00,0.00,0.00,1.96,0.00,0.00,50.00,1.00,0.00,0.00,0.00,49.00
2023,12,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",30.00,2.00,0.58,0.00,1.43,0.00,0.00,0.00,0.00,66.00,23.00,0.00,43.00,0.00,0.00
2023,12,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",32.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,897.00,0.00,879.00,0.00,0.00,18.00
2023,12,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31.00,5.00,2.17,0.34,0.70,0.00,1.78,0.00,0.00,344.00,171.00,13.00,30.00,0.00,130.00
2023,12,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",48.00,14.00,6.74,0.81,3.72,0.00,2.73,1.00,0.00,654.00,342.00,26.00,133.00,0.00,153.00
2023,12,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",112.00,20.00,4.20,0.23,4.22,0.00,11.35,0.00,0.00,1181.00,341.00,32.00,126.00,0.00,682.00
2023,12,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",54.00,11.00,3.15,0.00,5.27,0.00,2.58,0.00,0.00,935.00,611.00,0.00,139.00,0.00,185.00
2023,12,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",699.00,113.00,33.75,2.13,37.48,0.00,39.64,1.00,0.00,7500.00,2493.00,1304.00,1556.00,0.00,2147.00
2023,12,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",84.00,16.00,3.28,0.00,6.62,0.00,6.10,1.00,0.00,783.00,151.00,0.00,224.00,0.00,408.00
2023,12,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",69.00,12.00,3.32,2.26,2.56,0.00,3.86,1.00,0.00,825.00,231.00,227.00,86.00,0.00,281.00
2023,12,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",57.00,9.00,3.51,0.30,1.27,0.00,3.92,0.00,0.00,1109.00,508.00,34.00,128.00,0.00,439.00
2023,12,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",9.00,1.00,0.00,0.00,0.05,0.00,0.95,0.00,1.00,104.00,0.00,0.00,5.00,0.00,99.00
2023,12,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",68.00,10.00,5.28,0.15,2.26,0.00,2.31,1.00,0.00,476.00,321.00,6.00,83.00,0.00,66.00
2023,12,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",31.00,3.00,0.05,0.98,0.02,0.00,1.95,0.00,1.00,1055.00,5.00,845.00,20.00,0.00,185.00
2023,12,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",47.00,10.00,3.43,1.05,2.39,0.00,3.12,1.00,0.00,533.00,163.00,29.00,81.00,0.00,260.00
2023,12,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",39.00,4.00,1.00,0.00,2.15,0.00,0.85,0.00,0.00,103.00,44.00,0.00,36.00,0.00,23.00
2023,12,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",29.00,1.00,0.13,0.00,0.00,0.00,0.88,1.00,0.00,40.00,5.00,0.00,0.00,0.00,35.00
2023,12,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",27.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,250.00,0.00,0.00
2023,12,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",36.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,19.00,19.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,MOT,"Minot, ND: Minot International",33.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,163.00,106.00,0.00,57.00,0.00,0.00
2023,12,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",25.00,4.00,1.99,0.00,1.18,0.00,0.83,0.00,1.00,186.00,95.00,0.00,48.00,0.00,43.00
2023,12,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",36.00,3.00,1.00,0.00,0.23,0.00,1.77,0.00,0.00,125.00,41.00,0.00,8.00,0.00,76.00
2023,12,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",45.00,9.00,0.86,1.43,3.69,0.00,3.03,2.00,0.00,739.00,45.00,137.00,119.00,0.00,438.00
2023,12,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",15.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,76.00,0.00,47.00,29.00,0.00,0.00
2023,12,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,12,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",54.00,8.00,3.00,2.00,1.79,0.00,1.21,0.00,0.00,266.00,81.00,89.00,48.00,0.00,48.00
2023,12,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",18.00,5.00,1.00,0.00,1.22,0.44,2.33,1.00,0.00,519.00,16.00,0.00,55.00,109.00,339.00
2023,12,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",39.00,6.00,2.77,0.71,0.92,0.00,1.61,0.00,0.00,510.00,207.00,63.00,97.00,0.00,143.00
2023,12,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",36.00,10.00,1.48,0.00,7.29,0.00,1.23,0.00,0.00,913.00,73.00,0.00,793.00,0.00,47.00
2023,12,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27.00,3.00,0.99,0.00,1.82,0.00,0.19,0.00,0.00,89.00,37.00,0.00,49.00,0.00,3.00
2023,12,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",525.00,144.00,27.95,5.21,63.80,1.29,45.75,4.00,8.00,14112.00,4707.00,1464.00,4183.00,30.00,3728.00
2023,12,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",36.00,8.00,1.42,1.00,2.70,1.30,1.58,0.00,0.00,243.00,92.00,24.00,58.00,24.00,45.00
